name,category_list,  funding_total_usd  ,status,country_code,state_code,region,city,funding_rounds,founded_year,first_funding_at,last_funding_at,,,founded_dummy
MuleSoft,Enterprise Software,"259,000,000",operating,USA,CA,SF Bay Area,San Francisco,7,2006,01/10/06,19/05/15,,,2014
Vestar Capital Partners,,"260,000,000",operating,USA,NY,New York City,New York,1,1988,13/05/14,13/05/14,,,2014
Tintri,Enterprise Software|Storage|Virtualization,"260,000,000",operating,USA,CA,SF Bay Area,Mountain View,6,2008,24/03/11,05/08/15,,,2014
"LiftForward, Inc.",Financial Services,"261,300,000",operating,USA,NY,New York City,New York,4,2013,11/08/14,20/07/15,,,2014
LightSquared,Mobile,"265,000,000",operating,USA,VA,"Washington, D.C.",Reston,1,2010,05/07/11,05/07/11,,,2014
ViewRay,Biotechnology|Health Care,"265,692,385",operating,USA,OH,Cleveland,Cleveland,12,2004,23/01/08,28/08/15,,,2014
LegalZoom,Legal,"266,000,000",operating,USA,CA,Los Angeles,Glendale,3,1999,21/03/07,07/01/14,,,2014
TriVascular,Health Care|Medical Devices,"266,950,270",ipo,USA,CA,Napa Valley,Santa Rosa,7,1998,31/03/08,21/08/15,,,2014
Apollo Endosurgery,Biotechnology|Health Care|Medical Devices,"267,827,392",operating,USA,TX,Austin,Austin,8,2006,08/10/07,10/03/15,,,2014
CardioDx,Biotechnology|Health Diagnostics,"268,990,356",operating,USA,CA,SF Bay Area,Palo Alto,9,2004,21/07/06,03/07/15,,,2014
Valeritas,Biotechnology|Diabetes,"271,951,220",operating,USA,NJ,Newark,Bridgewater,3,2006,12/09/11,11/07/14,,,2014
Thumbtack,Curated Web|Service Providers,"273,200,000",operating,USA,CA,SF Bay Area,San Francisco,6,2008,09/06/10,29/09/15,,,2014
Funding Circle,Finance|Financial Services|Personal Finance,"273,237,070",operating,USA,CA,SF Bay Area,San Francisco,6,2010,12/02/10,22/04/15,,,2014
Instacart,E-Commerce|Groceries|Local Businesses,"274,800,000",operating,USA,CA,SF Bay Area,San Francisco,5,2012,01/06/12,30/12/14,,,2014
Vantage Data Centers,Data Center Infrastructure|Data Centers,"275,000,000",operating,USA,CA,SF Bay Area,Santa Clara,2,2010,01/01/10,15/04/14,,,2014
Lucid Energy Group,Clean Technology|Energy|Environmental Innovation|Innovation Engineering|Oil & Gas|Service Providers,"275,000,000",operating,USA,TX,Dallas,Dallas,2,2011,08/02/12,04/03/14,,,2014
AirCell,Messaging,"276,108,581",operating,USA,IL,Chicago,Itasca,3,2005,21/01/10,06/02/11,,,2014
SimpliVity,Storage|Virtualization|Web Hosting,"276,500,000",operating,USA,MA,Worcester,Westborough,5,2009,01/01/12,10/03/15,,,2014
Quotient Technology,Advertising|Coupons|Curated Web,"276,760,000",ipo,USA,CA,SF Bay Area,Mountain View,7,1998,01/09/05,01/10/13,,,2014
TRIA Beauty,E-Commerce,"277,226,267",operating,USA,CA,SF Bay Area,Pleasanton,12,2003,24/05/07,09/10/14,,,2014
CarsDirect.com,E-Commerce,"280,000,000",operating,USA,CA,Los Angeles,El Segundo,1,1998,03/02/00,03/02/00,,,2014
Equinix,Web Hosting,"280,000,000",ipo,USA,CA,SF Bay Area,Foster City,2,1998,03/12/99,03/12/99,,,2014
Stripe,Credit Cards|Payments|Software,"280,000,000",operating,USA,CA,SF Bay Area,San Francisco,7,2010,02/08/10,28/07/15,,,2014
Lookout,Cyber Security|Mobile|Security,"282,000,000",operating,USA,CA,SF Bay Area,San Francisco,8,2007,11/03/09,01/02/15,,,2014
ZestFinance,Analytics|Big Data|Finance Technology|FinTech|Machine Learning,"282,000,000",operating,USA,CA,Los Angeles,Los Angeles,5,2009,21/07/11,06/10/15,,,2014
Melinta,Biotechnology,"282,500,000",operating,USA,CT,Hartford,New Haven,7,2000,25/01/09,10/06/15,,,2014
Ophthotech,Biotechnology|Health Care,"282,700,000",ipo,USA,NJ,Newark,Princeton,5,2007,13/08/07,24/01/14,,,2014
TRUECar,Automotive|Public Transportation,"283,165,000",ipo,USA,CA,Los Angeles,Santa Monica,7,2005,28/02/05,12/12/13,,,2014
Sapphire Energy,Clean Technology,"283,500,000",operating,USA,CA,San Diego,San Diego,4,2007,28/05/08,02/04/12,,,2014
Gilt Groupe,Design|E-Commerce|Fashion|Furniture|Lifestyle|Shopping|Travel,"286,000,000",operating,USA,NY,New York City,New York,7,2007,01/11/07,16/02/15,,,2014
Harry's,Fashion|Lifestyle|Price Comparison|Social Commerce,"287,100,001",operating,USA,NY,New York City,New York,6,2011,15/08/12,07/07/15,,,2014
AppNexus,Advertising|Internet|Internet Marketing,"288,171,856",operating,USA,NY,New York City,New York,8,2007,27/12/07,15/04/15,,,2014
GoPro,3D|Hardware|Hardware + Software|Lifestyle Products|Video|Wearables,"288,205,000",ipo,USA,CA,SF Bay Area,San Mateo,3,2003,22/09/10,20/12/12,,,2014
Rambus,Semiconductors|Technology,"288,565,568",ipo,USA,CA,SF Bay Area,Los Altos,2,1990,02/02/10,07/06/11,,,2014
Evernote,Business Productivity|Productivity Software|Software,"290,000,000",operating,USA,CA,SF Bay Area,Redwood City,11,2007,01/03/06,09/11/14,,,2014
Despegar.com,Leisure|Travel,"291,000,000",operating,USA,FL,Miami,Miami,2,1999,21/03/12,10/03/15,,,2014
Elevance Renewable Sciences,Clean Technology,"294,000,000",operating,USA,IL,Chicago,Woodridge,4,2007,26/03/08,10/07/12,,,2014
Goodman Networks,Mobile,"296,043,358",operating,USA,TX,Dallas,Plano,5,2000,06/07/09,22/05/14,,,2014
BuzzFeed,Entertainment|Internet|Media|News,"296,300,000",operating,USA,NY,New York City,New York,6,2006,09/07/08,18/08/15,,,2014
Tengion,Biotechnology,"297,263,531",ipo,USA,PA,Philadelphia,Audubon,8,2003,03/08/05,07/08/13,,,2014
Earnest,Consumer Lending|Credit|Finance,"299,100,000",operating,USA,CA,SF Bay Area,San Francisco,4,2013,20/05/14,17/11/15,,,2014
Kior,Clean Technology|Oil,"299,320,000",ipo,USA,TX,Houston,Pasadena,5,2007,21/11/07,21/10/13,,,2014
CSX Corporation,Public Transportation|Services|Transportation,"300,000,000",ipo,USA,FL,Jacksonville,Jacksonville,1,1980,28/02/03,28/02/03,,,2014
Kosmos Energy Ltd.,Energy,"300,000,000",ipo,USA,TX,Dallas,Dallas,1,2003,12/02/04,12/02/04,,,2014
Eagle Energy Exploration,Energy|Natural Resources|Oil,"300,000,000",operating,USA,OK,Tulsa,Tulsa,1,2009,13/12/13,13/12/13,,,2014
Carrier Energy Partners,Clean Technology,"300,000,000",operating,USA,TX,Houston,Sugar Land,1,2013,11/10/13,11/10/13,,,2014
Tanium,Enterprise Software|Security,"302,312,497",operating,USA,CA,SF Bay Area,Emeryville,5,2007,06/05/10,29/09/15,,,2014
Mozido,Enterprise Software|Mobile Commerce|Mobile Payments,"307,161,792",operating,USA,TX,Austin,Austin,4,2008,14/03/11,22/10/14,,,2014
Vox Media,Advertising Platforms|Digital Media|News|Sports|Technology,"307,632,220",operating,USA,DC,"Washington, D.C.",Washington,8,2003,27/10/08,12/08/15,,,2014
Tenable Network Security,Mobile Security|Security,"309,838,430",operating,USA,MD,Baltimore,Columbia,3,2002,05/09/12,10/11/15,,,2014
Highwinds,Content Delivery|Software,"310,000,000",operating,USA,FL,Orlando,Winter Park,3,2002,11/03/08,08/08/13,,,2014
Zayo,Data Centers|Internet|Mobile|Mobile Infrastructure|Telecommunications,"310,000,000",ipo,USA,CO,Denver,Boulder,2,2007,30/08/07,16/11/07,,,2014
MongoDB,Cloud Computing|Databases|Open Source|PaaS|Software,"311,100,000",operating,USA,NY,New York City,New York,8,2007,21/07/08,09/01/15,,,2014
HYLA Mobile,Clean Technology,"311,453,228",operating,USA,TX,Dallas,Irving,4,2009,01/11/08,28/10/13,,,2014
Lighting Science Group,Clean Technology,"311,641,726",ipo,USA,FL,Florida's Space Coast,Satellite Beach,8,2004,05/05/10,25/09/15,,,2014
Nutanix,Enterprise Software|Storage|Virtualization,"312,200,000",operating,USA,CA,SF Bay Area,San Jose,5,2009,19/04/11,27/08/14,,,2014
Proteus Digital Health,Biotechnology|Health Care|Mobile|Software,"315,349,979",operating,USA,CA,SF Bay Area,Redwood City,10,2001,01/05/01,02/06/14,,,2014
ViewPoint Construction Software,Software,"316,000,000",operating,USA,OR,"Portland, Oregon",Portland,4,1976,02/02/10,22/04/14,,,2014
FDO Holdings,Financial Services|Investment Management|Retail,"317,279,695",operating,USA,CA,Los Angeles,Los Angeles,1,2010,07/12/10,07/12/10,,,2014
Automattic,Blogging Platforms|Content|Curated Web|Forums|Web CMS,"317,300,000",operating,USA,CA,SF Bay Area,San Francisco,5,2005,01/10/05,05/05/14,,,2014
Affirm,Finance Technology|Financial Services|FinTech|Payments,"320,000,000",operating,USA,CA,SF Bay Area,San Francisco,2,2012,09/06/14,06/05/15,,,2014
4INFO,Ad Targeting|Big Data Analytics|Mobile Advertising,"320,288,000",operating,USA,CA,SF Bay Area,San Mateo,8,2004,01/03/05,01/08/14,,,2014
InMobi,Advertising|Mobile,"320,600,000",operating,USA,CA,SF Bay Area,San Francisco,6,2007,01/01/07,29/09/15,,,2014
Opnext,Telecommunications,"321,000,000",ipo,USA,CA,SF Bay Area,Fremont,1,2000,03/08/01,03/08/01,,,2014
CompuCom Systems Holding,Public Relations,"323,000,000",operating,USA,MA,Boston,Boston,1,2007,24/05/13,24/05/13,,,2014
Gogo,Mobile|Telecommunications|Wireless,"323,000,000",ipo,USA,IL,Chicago,Itasca,3,2013,25/06/12,30/07/14,,,2014
Voltari,Ad Targeting|Advertising|Analytics|Big Data|Machine Learning|Mobile|Predictive Analytics|Real Time|Sales and Marketing,"323,834,120",ipo,USA,NY,New York City,New York,6,2001,01/01/01,02/01/08,,,2014
Oscar,Health and Wellness|Insurance,"327,500,000",operating,USA,NY,New York City,New York,5,2013,19/07/13,15/09/15,,,2014
Palo Alto Networks,Communications Hardware|Computers|Network Security|Security,"329,000,000",ipo,USA,CA,SF Bay Area,Santa Clara,5,2005,01/01/06,09/07/12,,,2014
Ancestry,E-Commerce|Internet,"333,200,000",ipo,USA,UT,Salt Lake City,Provo,2,1983,01/09/99,16/10/07,,,2014
NGM Biopharmaceuticals,Biotechnology|Medical,"333,988,996",operating,USA,CA,SF Bay Area,South San Francisco,7,2007,12/02/08,26/03/15,,,2014
Alien Technology,Semiconductors,"335,377,366",operating,USA,CA,SF Bay Area,San Jose,10,1994,06/08/03,09/10/14,,,2014
Slack,Collaboration|Enterprise Software|Unifed Communications,"339,950,000",operating,USA,CA,SF Bay Area,San Francisco,7,2013,01/01/09,16/04/15,,,2014
Intrexon Corporation,Biotechnology,"344,000,000",ipo,USA,VA,Roanoke,Blacksburg,7,1998,17/05/05,28/01/15,,,2014
Silicor Materials,Manufacturing,"345,007,997",operating,USA,CA,SF Bay Area,San Jose,9,2006,01/06/06,16/09/15,,,2014
Lenovo,Hardware,"350,000,000",ipo,USA,NC,Raleigh,Morrisville,2,1984,01/01/84,31/03/05,,,2014
Post Holdings,Hospitality,"350,000,000",operating,USA,MO,MO - Other,Martinsburg,1,1985,29/07/14,29/07/14,,,2014
POZEN,Pharmaceuticals,"350,000,000",ipo,USA,NC,Raleigh,Chapel Hill,1,1996,08/06/15,08/06/15,,,2014
GitHub,Internet|Services|Software,"350,000,000",operating,USA,CA,SF Bay Area,San Francisco,2,2008,09/07/12,29/07/15,,,2014
Prosper,Credit|Crowdfunding|Finance|FinTech|Marketplaces|Peer-to-Peer|Personal Finance,"354,900,000",operating,USA,CA,SF Bay Area,San Francisco,12,2006,01/04/05,30/04/15,,,2015
Privlo,Finance,"355,900,000",operating,USA,CA,Los Angeles,Pasadena,3,2011,02/05/13,30/07/14,,,2015
Clovis Oncology,Biotechnology|Health Care,"356,962,756",ipo,USA,CO,Denver,Boulder,3,2009,26/05/09,27/11/13,,,2015
Relypsa,Biotechnology|Health Care,"357,129,887",ipo,USA,CA,SF Bay Area,Redwood City,8,2007,29/10/07,02/06/14,,,2015
Wayfair,E-Commerce|Furniture|Retail,"358,000,000",ipo,USA,MA,Boston,Boston,3,2002,21/06/11,07/03/14,,,2015
Silver Spring Networks,Communications Hardware|Technology|Web Hosting,"358,929,976",ipo,USA,CA,SF Bay Area,Redwood City,9,2002,04/04/07,27/03/13,,,2015
FanDuel,Fantasy Sports|Sports,"361,200,000",operating,USA,NY,New York City,New York,7,2009,01/11/07,13/07/15,,,2015
AppDynamics,Application Performance Monitoring|Apps|Business Analytics|Information Services|Information Technology|Internet|Software,"364,500,000",operating,USA,CA,SF Bay Area,San Francisco,7,2008,01/01/08,30/11/15,,,2015
ADMI Holdings,Finance|Investment Management,"367,645,000",operating,USA,CA,Los Angeles,Los Angeles,1,2010,20/10/10,20/10/10,,,2015
Credit Karma,Credit|Finance|Personal Finance,"368,000,000",operating,USA,CA,SF Bay Area,San Francisco,6,2007,15/10/08,23/06/15,,,2015
Tango,Android|iPhone|Messaging|Mobile,"369,247,364",operating,USA,CA,SF Bay Area,Mountain View,5,2009,01/06/10,19/03/14,,,2015
Ryan,Consulting,"370,000,000",operating,USA,TX,Dallas,Dallas,2,1991,07/01/13,16/08/15,,,2015
Boston Power,Batteries|Clean Technology|Technology,"370,600,000",operating,USA,MA,Worcester,Westborough,9,2005,06/11/06,02/02/15,,,2015
C-Bridge Internet Solutions,Consulting,"374,792,349",ipo,USA,MA,Boston,Cambridge,3,1996,01/01/99,01/01/00,,,2015
DraftKings,Fantasy Sports|Games|Sports,"375,000,000",operating,USA,MA,Boston,Boston,6,2011,19/07/12,26/07/15,,,2015
Jazz Pharmaceuticals,Biotechnology|Health Care,"376,999,998",ipo,USA,CA,SF Bay Area,Palo Alto,3,2003,24/03/04,07/12/09,,,2015
TransEnterix,Health Care,"385,891,470",ipo,USA,NC,Raleigh,Durham,10,2006,07/10/09,15/06/15,,,2015
The Frankfurt Group & Holdings,Investment Management,"390,000,000",operating,USA,TX,Dallas,Fort Worth,1,2004,15/01/08,15/01/08,,,2015
Lending Club,Credit|Finance|Finance Technology|FinTech|Personal Finance,"392,230,000",ipo,USA,CA,SF Bay Area,San Francisco,13,2007,01/05/07,15/07/14,,,2015
Social Finance,Nonprofits,"398,000,000",operating,USA,MA,Boston,Boston,4,2011,12/09/12,02/02/15,,,2015
Brash Entertainment,Games,"400,000,000",operating,USA,CA,Los Angeles,Los Angeles,1,2007,03/06/07,03/06/07,,,2015
Adaptive Biotechnologies,Bio-Pharm|Biotechnology|Health Care,"401,499,480",operating,USA,WA,Seattle,Seattle,5,2009,13/09/13,07/05/15,,,2015
QuantRx Biomedical,Biotechnology,"406,039,700",operating,USA,OR,"Portland, Oregon",Tualatin,1,1986,14/08/09,14/08/09,,,2015
Cutwater Asset Management,Advice|Financial Services|Intellectual Asset Management,"415,000,000",operating,USA,NY,New York City,Armonk,1,1991,31/07/14,31/07/14,,,2015
Raven Power Finance,Electrical Distribution|Energy|Fuels,"415,000,000",operating,USA,MD,Baltimore,Baltimore,1,2012,06/01/14,06/01/14,,,2015
Amyris Biotechnologies,Biotechnology|Chemicals|Clean Technology|Renewable Energies,"417,040,423",ipo,USA,CA,SF Bay Area,Emeryville,10,2003,12/10/06,27/02/12,,,2015
PTC Therapeutics,Biotechnology|Health Care,"417,100,000",ipo,USA,NJ,Newark,South Plainfield,11,1998,19/09/01,14/08/15,,,2015
Privia Health,Doctors|Electronic Health Records|Health and Wellness|Medical|Physicians,"417,500,000",operating,USA,VA,"Washington, D.C.",Arlington,3,2007,22/12/10,16/09/14,,,2015
Intercept Pharmaceuticals,Biotechnology|Health Care,"418,400,000",ipo,USA,NY,New York City,New York,4,2002,29/07/08,01/04/15,,,2015
Liberty Global,Web Hosting,"422,921,270",ipo,USA,CO,Denver,Englewood,1,2004,27/03/14,27/03/14,,,2015
Mobilitie,Mobile,"425,000,000",operating,USA,CA,Anaheim,Newport Beach,2,2005,19/02/13,10/11/15,,,2015
First Solar,Clean Technology|Semiconductors,"427,700,000",ipo,USA,AZ,Phoenix,Tempe,1,1999,18/06/13,18/06/13,,,2015
Reata Pharmaceuticals,Biotechnology,"433,949,840",operating,USA,TX,Dallas,Irving,6,2002,12/11/04,13/07/11,,,2015
Mevion Medical Systems,Biotechnology|Health Care,"435,235,853",operating,USA,MA,Boston,Littleton,8,2004,08/10/07,11/08/15,,,2015
Hologic,Biotechnology|Health Diagnostics,"450,000,000",ipo,USA,MA,Boston,Bedford,1,1985,30/11/10,30/11/10,,,2015
Sonos,Consumer Electronics|Hardware + Software|iPhone|Music|Wireless,"453,949,974",operating,USA,CA,Santa Barbara,Santa Barbara,9,2002,01/01/05,03/12/14,,,2015
Ironwood Pharmaceuticals,Health Care,"459,000,000",ipo,USA,MA,Boston,Cambridge,8,1998,01/01/99,10/01/13,,,2015
Vonage,Mobile|Telecommunications,"460,000,000",ipo,USA,NJ,Newark,Holmdel,3,2001,26/11/03,13/08/14,,,2015
View,Clean Technology|Hardware + Software|Nanotechnology|Solar,"460,244,466",operating,USA,CA,SF Bay Area,Milpitas,11,2006,11/06/09,13/08/15,,,2015
Stem CentRx,Biotechnology|Health Diagnostics,"473,526,990",operating,USA,CA,SF Bay Area,South San Francisco,3,2008,16/03/11,09/09/15,,,2015
Village Roadshow Entertainment Group,Entertainment,"480,000,000",operating,USA,CA,SF Bay Area,San Francisco,1,2007,14/09/15,14/09/15,,,2015
Domo,Business Intelligence|Enterprise Software|SaaS|Web Development,"483,687,225",operating,USA,UT,Salt Lake City,American Fork,8,2010,01/08/08,22/07/15,,,2015
Datapipe,Web Hosting,"487,358,426",operating,USA,NJ,Newark,Jersey City,3,1998,08/07/08,31/05/13,,,2015
Horizon Pharma,Biotechnology|Health Care,"492,000,000",ipo,USA,IL,Chicago,Northbrook,4,2005,23/07/07,19/06/14,,,2015
Navitas Midstream Partners,Energy|Natural Resources|Oil & Gas,"500,000,000",operating,USA,TX,Houston,The Woodlands,1,2013,05/06/14,05/06/14,,,2015
A123 Systems,Batteries|Clean Technology|Energy Storage|Mobile,"502,860,000",ipo,USA,MA,Worcester,Westborough,8,2001,01/11/05,07/06/12,,,2015
Deem,Content Syndication|E-Commerce|Marketplaces|Productivity Software|Trading,"504,985,435",operating,USA,CA,SF Bay Area,San Francisco,9,2000,01/01/04,23/07/14,,,2015
DocuSign,Cloud Management|Software,"508,099,999",operating,USA,CA,SF Bay Area,San Francisco,14,2003,01/01/03,27/05/15,,,2015
Rouse Properties,Real Estate,"510,000,000",ipo,USA,NY,New York City,New York,1,2012,25/11/13,25/11/13,,,2015
Pure Storage,Enterprise Software|Storage,"530,856,468",ipo,USA,CA,SF Bay Area,Mountain View,8,2009,01/10/09,11/08/14,,,2015
Invenergy,Clean Technology,"534,400,000",operating,USA,IL,Chicago,Chicago,5,2001,21/01/09,07/10/14,,,2015
OnDeck,Credit|Finance|FinTech,"538,000,000",ipo,USA,NY,New York City,New York,11,2007,01/01/06,06/03/14,,,2015
Nanosolar,Clean Technology|Nanotechnology,"540,000,000",operating,USA,CA,SF Bay Area,San Jose,7,2002,24/06/03,01/06/12,,,2015
FriendFinder Networks,Games|Services|Social Network Media,"551,200,000",ipo,USA,FL,Palm Beaches,Boca Raton,1,1996,28/10/10,28/10/10,,,2015
Box,Cloud Computing|File Sharing|Flash Storage|SaaS|Storage|Web Hosting,"558,950,000",ipo,USA,CA,SF Bay Area,Los Altos,11,2005,01/09/05,01/07/14,,,2015
GreatPoint Energy,Clean Energy|Clean Technology,"562,000,000",operating,USA,MA,Boston,Cambridge,6,2004,15/11/05,17/02/12,,,2015
Casey's General Stores,E-Commerce,"569,000,000",ipo,USA,IA,Des Moines,Ankeny,1,1968,23/08/10,23/08/10,,,2015
Vice Media,News|Television|Video|Video Streaming,"570,000,000",operating,USA,NY,New York City,Brooklyn,3,2006,01/08/13,04/09/14,,,2015
Jet,E-Commerce|Online Shopping|Retail,"570,000,000",operating,USA,NJ,Newark,Hoboken,4,2013,29/07/14,24/11/15,,,2015
Wish,Curated Web|E-Commerce|Marketplaces|Mobile,"578,700,000",operating,USA,CA,SF Bay Area,San Francisco,5,2011,21/10/10,03/06/15,,,2015
ABILITY Network,Health Care,"583,000,000",operating,USA,MN,Minneapolis,Minneapolis,4,2000,14/12/06,07/04/14,,,2015
Zenefits,Enterprise Software|Health and Insurance|Human Resources,"583,600,000",operating,USA,CA,SF Bay Area,San Francisco,4,2013,26/07/13,06/05/15,,,2015
ZeniMax,Games,"588,174,854",operating,USA,MD,"Washington, D.C.",Rockville,9,1999,01/10/07,12/06/15,,,2015
Square,Analytics|Finance|FinTech|Hardware + Software|Mobile|Mobile Payments|P2P Money Transfer,"590,500,000",ipo,USA,CA,SF Bay Area,San Francisco,9,2009,01/11/09,01/04/15,,,2015
Magic Leap,Augmented Reality|Hardware + Software|Technology|Video|Wearables,"592,000,000",operating,USA,FL,Ft. Lauderdale,Dania,2,2011,05/02/14,21/10/14,,,2015
Pebblebrook Hotel Trust,Real Estate,"600,000,000",ipo,USA,MD,"Washington, D.C.",Bethesda,1,2009,17/10/14,17/10/14,,,2015
Kabbage,Credit|Finance|FinTech|Technology,"600,363,500",operating,USA,GA,Atlanta,Atlanta,11,2009,14/01/10,14/10/15,,,2015
GENBAND,Internet|Networking|VoIP|Web Hosting,"646,507,662",operating,USA,TX,Dallas,Plano,11,1999,16/07/01,04/01/13,,,2015
Moderna Therapeutics,Biotechnology,"674,600,044",operating,USA,MA,Boston,Cambridge,5,2010,06/12/12,05/01/15,,,2015
NantHealth,Health and Wellness|Health Diagnostics,"680,000,000",operating,USA,CA,Los Angeles,Culver City,5,2007,25/10/12,01/07/15,,,2015
Sunrun,Clean Energy|Clean Technology|Residential Solar|Solar,"681,600,000",ipo,USA,CA,SF Bay Area,San Francisco,10,2007,20/06/08,09/01/15,,,2015
Seagate,Databases|Hardware|Hardware + Software|Networking|Storage|Technology,"681,759,114",ipo,USA,CA,SF Bay Area,Scotts Valley,1,1979,28/12/11,28/12/11,,,2015
Sunnova,Concentrated Solar Power|Renewable Energies|Residential Solar|Service Providers|Utilities,"695,000,000",operating,USA,TX,Houston,Houston,4,2012,09/05/14,22/10/15,,,2015
CAN Capital,Finance|FinTech,"743,000,000",operating,USA,NY,New York City,New York,4,1998,07/02/11,02/04/15,,,2015
BMC Software,Software,"750,000,000",ipo,USA,TX,Houston,Houston,1,1980,08/04/14,08/04/14,,,2015
Chobani,Food Processing|Manufacturing|Specialty Foods,"750,000,000",operating,USA,NY,Elmira,Norwich,1,2005,24/04/14,24/04/14,,,2015
Jawbone,Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables,"818,799,995",operating,USA,CA,SF Bay Area,San Francisco,12,1999,15/12/06,30/04/15,,,2015
Tesla Motors,Automotive|Clean Technology,"823,000,000",ipo,USA,CA,SF Bay Area,Palo Alto,11,2003,01/04/04,10/10/12,,,2015
FireEye,Computers|Network Security|Security,"840,945,776",ipo,USA,CA,SF Bay Area,Milpitas,7,2004,01/01/05,10/01/14,,,2015
BrightSource Energy,Clean Technology|Energy|Solar,"845,000,000",ipo,USA,CA,SF Bay Area,Oakland,9,2004,01/11/06,25/07/13,,,2015
Intarcia Therapeutics,Biotechnology,"852,305,937",operating,USA,CA,SF Bay Area,Hayward,11,1997,01/01/03,27/04/15,,,2015
Zynga,Facebook Applications|Games|Networking|Technology,"866,550,786",ipo,USA,CA,SF Bay Area,San Francisco,9,2007,01/01/07,18/02/11,,,2015
DepoMed,Pharmaceuticals,"875,000,000",ipo,USA,CA,SF Bay Area,Newark,2,1995,04/09/14,13/03/15,,,2015
LivingSocial,E-Commerce|Group Buying|Networking|Social Commerce,"934,725,004",operating,USA,DC,"Washington, D.C.",Washington,10,2007,21/07/08,20/02/13,,,2015
WeWork,Collaboration|Coworking|Real Estate|Social Media|Technology,"1,002,784,331",operating,USA,NY,New York City,New York,6,2010,30/01/12,25/06/15,,,2015
Legendary Entertainment,Entertainment|Film Production|Games,"1,008,000,000",operating,USA,CA,Los Angeles,Burbank,4,2004,06/04/11,03/10/14,,,2015
Lyft,Apps|Collaborative Consumption|College Campuses|Peer-to-Peer|Software|Transportation,"1,012,500,000",operating,USA,CA,SF Bay Area,San Francisco,8,2012,01/06/09,15/05/15,,,2015
Cloudera,Analytics|Big Data|Enterprise Software|Search|Software,"1,041,000,000",operating,USA,CA,SF Bay Area,Palo Alto,8,2008,16/03/09,01/09/14,,,2015
Dropbox,Cloud Data Services|Storage|Web Hosting,"1,107,215,000",operating,USA,CA,SF Bay Area,San Francisco,6,2007,01/06/07,06/04/14,,,2015
Bloom Energy,Clean Technology,"1,110,000,000",operating,USA,CA,SF Bay Area,Sunnyvale,6,2001,01/01/08,27/01/15,,,2015
Groupon,Advertising|Discounts|Internet|Local Commerce|Retail|Social Media|Technology,"1,137,000,000",ipo,USA,IL,Chicago,Chicago,6,2008,01/01/07,25/02/11,,,2015
SurveyMonkey,Software|Surveys,"1,150,000,000",operating,USA,CA,SF Bay Area,Palo Alto,5,1999,20/04/09,15/12/14,,,2015
SolarCity,Clean Technology|Construction,"1,158,040,000",ipo,USA,CA,SF Bay Area,San Mateo,14,2006,15/09/06,18/11/15,,,2015
Juno Therapeutics,Biotechnology|Health and Wellness|Health Care,"1,159,803,496",ipo,USA,WA,Seattle,Seattle,4,2013,03/12/13,14/07/15,,,2015
Twitter,Information Services|Messaging|MicroBlogging|Service Providers|SMS|Software,"1,160,166,511",ipo,USA,CA,SF Bay Area,San Francisco,8,2006,01/07/07,08/09/11,,,2015
Wave,Cable|Internet|Web Hosting,"1,180,000,000",operating,USA,WA,Seattle,Kirkland,2,2002,14/11/12,21/05/15,,,2015
Snapchat,File Sharing|Messaging|Mobile|Photography,"1,185,585,000",operating,USA,CA,CA - Other,Pacific Palisades,8,2011,01/05/12,29/05/15,,,2015
Cape Wind,Clean Technology|Energy|Environmental Innovation|Renewable Energies|Wind,"1,200,000,000",operating,USA,MA,Boston,Boston,3,2001,18/06/13,26/03/14,,,2015
Space Exploration Technologies,Aerospace|Space Travel,"1,245,460,000",operating,USA,CA,Los Angeles,Hawthorne,7,2002,01/03/06,20/01/15,,,2015
Pinterest,Curated Web|Social Bookmarking|Social Media,"1,315,500,000",operating,USA,CA,SF Bay Area,San Francisco,10,2009,01/01/10,01/06/15,,,2015
Venari Resources,Oil and Gas,"1,498,515,340",operating,USA,TX,Dallas,Addison,1,2012,23/07/14,23/07/14,,,2015
Cardinal Health,Health and Wellness|Health Care|Hospitals,"1,500,000,000",ipo,USA,OH,"Columbus, Ohio",Dublin,1,1971,16/08/06,16/08/06,,,2015
Palantir Technologies,Analytics,"1,671,557,162",operating,USA,CA,SF Bay Area,Palo Alto,16,2004,01/09/05,21/10/15,,,2015
Avant,Analytics|Big Data|FinTech|Machine Learning|Web Development,"1,729,000,000",operating,USA,IL,Chicago,Chicago,10,2012,08/05/13,29/09/15,,,2015
Netflix,Consumer Electronics|Entertainment|Games|Video,"1,730,000,000",ipo,USA,CA,SF Bay Area,Los Gatos,3,1997,07/07/99,02/02/15,,,2015
SoFi,Education|Finance|Financial Services|Peer-to-Peer,"1,766,199,900",operating,USA,CA,SF Bay Area,San Francisco,11,2011,19/09/11,30/09/15,,,2015
Quad/Graphics,Local Businesses,"1,900,000,000",ipo,USA,WI,Milwaukee,Sussex,1,1971,28/04/14,28/04/14,,,2015
Zebra Technologies,Enterprise Software,"2,000,000,000",ipo,USA,IL,Chicago,Lincolnshire,1,1991,16/09/14,16/09/14,,,2015
Airbnb,Hotels|Travel,"2,394,820,000",operating,USA,CA,SF Bay Area,San Francisco,8,2008,01/01/09,20/11/15,,,2015
